"","PassengerId","Survived","Pclass","Name","Sex","SibSp","Parch","Ticket","Cabin","Age","Fare","new_Embarked"
"822",822,1,"3","Lulic, Mr. Nikola","male",0,0,"315098","",27,8.6625,"3"
"823",823,0,"1","Reuchlin, Jonkheer. John George","male",0,0,"19972","",38,0,"3"
"824",824,1,"3","Moor, Mrs. (Beila)","female",0,1,"392096","E121",27,12.475,"3"
"825",825,0,"3","Panula, Master. Urho Abraham","male",4,1,"3101295","",2,39.6875,"3"
"826",826,0,"3","Flynn, Mr. John","male",0,0,"368323","",36,6.95,"2"
"827",827,0,"3","Lam, Mr. Len","male",0,0,"1601","",32,56.4958,"3"
"828",828,1,"2","Mallet, Master. Andre","male",0,2,"S.C./PARIS 2079","",1,37.0042,"1"
"829",829,1,"3","McCormack, Mr. Thomas Joseph","male",0,0,"367228","",39,7.75,"2"
"830",830,1,"1","Stone, Mrs. George Nelson (Martha Evelyn)","female",0,0,"113572","B28",62,80,"3"
"831",831,1,"3","Yasbeck, Mrs. Antoni (Selini Alexander)","female",1,0,"2659","",15,14.4542,"1"
"832",832,1,"2","Richards, Master. George Sibley","male",1,1,"29106","",0.83,18.75,"3"
"833",833,0,"3","Saad, Mr. Amin","male",0,0,"2671","",16,7.2292,"1"
"834",834,0,"3","Augustsson, Mr. Albert","male",0,0,"347468","",23,7.8542,"3"
"835",835,0,"3","Allum, Mr. Owen George","male",0,0,"2223","",18,8.3,"3"
"836",836,1,"1","Compton, Miss. Sara Rebecca","female",1,1,"PC 17756","E49",39,83.1583,"1"
"837",837,0,"3","Pasic, Mr. Jakob","male",0,0,"315097","",21,8.6625,"3"
"838",838,0,"3","Sirota, Mr. Maurice","male",0,0,"392092","",38,8.05,"3"
"839",839,1,"3","Chip, Mr. Chang","male",0,0,"1601","",32,56.4958,"3"
"840",840,1,"1","Marechal, Mr. Pierre","male",0,0,"11774","C47",29,29.7,"1"
"841",841,0,"3","Alhomaki, Mr. Ilmari Rudolf","male",0,0,"SOTON/O2 3101287","",20,7.925,"3"
"842",842,0,"2","Mudd, Mr. Thomas Charles","male",0,0,"S.O./P.P. 3","",16,10.5,"3"
"843",843,1,"1","Serepeca, Miss. Augusta","female",0,0,"113798","",30,31,"1"
"844",844,0,"3","Lemberopolous, Mr. Peter L","male",0,0,"2683","",34.5,6.4375,"1"
"845",845,0,"3","Culumovic, Mr. Jeso","male",0,0,"315090","",17,8.6625,"3"
"846",846,0,"3","Abbing, Mr. Anthony","male",0,0,"C.A. 5547","",42,7.55,"3"
"847",847,0,"3","Sage, Mr. Douglas Bullen","male",8,2,"CA. 2343","",22,69.55,"3"
"848",848,0,"3","Markoff, Mr. Marin","male",0,0,"349213","",35,7.8958,"1"
"849",849,0,"2","Harper, Rev. John","male",0,1,"248727","",28,33,"3"
"850",850,1,"1","Goldenberg, Mrs. Samuel L (Edwiga Grabowska)","female",1,0,"17453","C92",23,89.1042,"1"
"851",851,0,"3","Andersson, Master. Sigvard Harald Elias","male",4,2,"347082","",4,31.275,"3"
"852",852,0,"3","Svensson, Mr. Johan","male",0,0,"347060","",74,7.775,"3"
"853",853,0,"3","Boulos, Miss. Nourelain","female",1,1,"2678","",9,15.2458,"1"
"854",854,1,"1","Lines, Miss. Mary Conover","female",0,1,"PC 17592","D28",16,39.4,"3"
"855",855,0,"2","Carter, Mrs. Ernest Courtenay (Lilian Hughes)","female",1,0,"244252","",44,26,"3"
"856",856,1,"3","Aks, Mrs. Sam (Leah Rosen)","female",0,1,"392091","",18,9.35,"3"
"857",857,1,"1","Wick, Mrs. George Dennick (Mary Hitchcock)","female",1,1,"36928","",45,164.8667,"3"
"858",858,1,"1","Daly, Mr. Peter Denis ","male",0,0,"113055","E17",51,26.55,"3"
"859",859,1,"3","Baclini, Mrs. Solomon (Latifa Qurban)","female",0,3,"2666","",24,19.2583,"1"
"860",860,0,"3","Razi, Mr. Raihed","male",0,0,"2629","",41,7.2292,"1"
"861",861,0,"3","Hansen, Mr. Claus Peter","male",2,0,"350026","",41,14.1083,"3"
"862",862,0,"2","Giles, Mr. Frederick Edward","male",1,0,"28134","",21,11.5,"3"
"863",863,1,"1","Swift, Mrs. Frederick Joel (Margaret Welles Barron)","female",0,0,"17466","D17",48,25.9292,"3"
"864",864,0,"3","Sage, Miss. Dorothy Edith ""Dolly""","female",8,2,"CA. 2343","",36,69.55,"3"
"865",865,0,"2","Gill, Mr. John William","male",0,0,"233866","",24,13,"3"
"866",866,1,"2","Bystrom, Mrs. (Karolina)","female",0,0,"236852","",42,13,"3"
"867",867,1,"2","Duran y More, Miss. Asuncion","female",1,0,"SC/PARIS 2149","",27,13.8583,"1"
"868",868,0,"1","Roebling, Mr. Washington Augustus II","male",0,0,"PC 17590","A24",31,50.4958,"3"
"869",869,0,"3","van Melkebeke, Mr. Philemon","male",0,0,"345777","",40,9.5,"3"
"870",870,1,"3","Johnson, Master. Harold Theodor","male",1,1,"347742","",4,11.1333,"3"
"871",871,0,"3","Balkic, Mr. Cerin","male",0,0,"349248","",26,7.8958,"3"
"872",872,1,"1","Beckwith, Mrs. Richard Leonard (Sallie Monypeny)","female",1,1,"11751","D35",47,52.5542,"3"
"873",873,0,"1","Carlsson, Mr. Frans Olof","male",0,0,"695","B51 B53 B55",33,5,"3"
"874",874,0,"3","Vander Cruyssen, Mr. Victor","male",0,0,"345765","",47,9,"3"
"875",875,1,"2","Abelson, Mrs. Samuel (Hannah Wizosky)","female",1,0,"P/PP 3381","",28,24,"1"
"876",876,1,"3","Najib, Miss. Adele Kiamie ""Jane""","female",0,0,"2667","",15,7.225,"1"
"877",877,0,"3","Gustafsson, Mr. Alfred Ossian","male",0,0,"7534","",20,9.8458,"3"
"878",878,0,"3","Petroff, Mr. Nedelio","male",0,0,"349212","",19,7.8958,"3"
"879",879,0,"3","Laleff, Mr. Kristo","male",0,0,"349217","",49,7.8958,"3"
"880",880,1,"1","Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)","female",0,1,"11767","C50",56,83.1583,"1"
"881",881,1,"2","Shelley, Mrs. William (Imanita Parrish Hall)","female",0,1,"230433","",25,26,"3"
"882",882,0,"3","Markun, Mr. Johann","male",0,0,"349257","",33,7.8958,"3"
"883",883,0,"3","Dahlberg, Miss. Gerda Ulrika","female",0,0,"7552","",22,10.5167,"3"
"884",884,0,"2","Banfield, Mr. Frederick James","male",0,0,"C.A./SOTON 34068","",28,10.5,"3"
"885",885,0,"3","Sutehall, Mr. Henry Jr","male",0,0,"SOTON/OQ 392076","",25,7.05,"3"
"886",886,0,"3","Rice, Mrs. William (Margaret Norton)","female",0,5,"382652","",39,29.125,"2"
"887",887,0,"2","Montvila, Rev. Juozas","male",0,0,"211536","",27,13,"3"
"888",888,1,"1","Graham, Miss. Margaret Edith","female",0,0,"112053","B42",19,30,"3"
"889",889,0,"3","Johnston, Miss. Catherine Helen ""Carrie""","female",1,2,"W./C. 6607","",4,23.45,"3"
"890",890,1,"1","Behr, Mr. Karl Howell","male",0,0,"111369","C148",26,30,"1"
"891",891,0,"3","Dooley, Mr. Patrick","male",0,0,"370376","",32,7.75,"2"
"892",892,NA,"3","Kelly, Mr. James","male",0,0,"330911","",34.5,7.8292,"2"
"893",893,NA,"3","Wilkes, Mrs. James (Ellen Needs)","female",1,0,"363272","",47,7,"3"
"894",894,NA,"2","Myles, Mr. Thomas Francis","male",0,0,"240276","",62,9.6875,"2"
"895",895,NA,"3","Wirz, Mr. Albert","male",0,0,"315154","",27,8.6625,"3"
"896",896,NA,"3","Hirvonen, Mrs. Alexander (Helga E Lindqvist)","female",1,1,"3101298","",22,12.2875,"3"
"897",897,NA,"3","Svensson, Mr. Johan Cervin","male",0,0,"7538","",14,9.225,"3"
"898",898,NA,"3","Connolly, Miss. Kate","female",0,0,"330972","",30,7.6292,"2"
"899",899,NA,"2","Caldwell, Mr. Albert Francis","male",1,1,"248738","",26,29,"3"
"900",900,NA,"3","Abrahim, Mrs. Joseph (Sophie Halaut Easu)","female",0,0,"2657","",18,7.2292,"1"
"901",901,NA,"3","Davies, Mr. John Samuel","male",2,0,"A/4 48871","",21,24.15,"3"
"902",902,NA,"3","Ilieff, Mr. Ylio","male",0,0,"349220","",49,7.8958,"3"
"903",903,NA,"1","Jones, Mr. Charles Cresson","male",0,0,"694","",46,26,"3"
"904",904,NA,"1","Snyder, Mrs. John Pillsbury (Nelle Stevenson)","female",1,0,"21228","B45",23,82.2667,"3"
"905",905,NA,"2","Howard, Mr. Benjamin","male",1,0,"24065","",63,26,"3"
"906",906,NA,"1","Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)","female",1,0,"W.E.P. 5734","E31",47,61.175,"3"
"907",907,NA,"2","del Carlo, Mrs. Sebastiano (Argenia Genovesi)","female",1,0,"SC/PARIS 2167","",24,27.7208,"1"
"908",908,NA,"2","Keane, Mr. Daniel","male",0,0,"233734","",35,12.35,"2"
"909",909,NA,"3","Assaf, Mr. Gerios","male",0,0,"2692","",21,7.225,"1"
"910",910,NA,"3","Ilmakangas, Miss. Ida Livija","female",1,0,"STON/O2. 3101270","",27,7.925,"3"
"911",911,NA,"3","Assaf Khalil, Mrs. Mariana (Miriam"")""","female",0,0,"2696","",45,7.225,"1"
"912",912,NA,"1","Rothschild, Mr. Martin","male",1,0,"PC 17603","",55,59.4,"1"
"913",913,NA,"3","Olsen, Master. Artur Karl","male",0,1,"C 17368","",9,3.1708,"3"
"914",914,NA,"1","Flegenheim, Mrs. Alfred (Antoinette)","female",0,0,"PC 17598","",42,31.6833,"3"
"915",915,NA,"1","Williams, Mr. Richard Norris II","male",0,1,"PC 17597","",21,61.3792,"1"
"916",916,NA,"1","Ryerson, Mrs. Arthur Larned (Emily Maria Borie)","female",1,3,"PC 17608","B57 B59 B63 B66",48,262.375,"1"
"917",917,NA,"3","Robins, Mr. Alexander A","male",1,0,"A/5. 3337","",50,14.5,"3"
"918",918,NA,"1","Ostby, Miss. Helene Ragnhild","female",0,1,"113509","B36",22,61.9792,"1"
"919",919,NA,"3","Daher, Mr. Shedid","male",0,0,"2698","",22.5,7.225,"1"
"920",920,NA,"1","Brady, Mr. John Bertram","male",0,0,"113054","A21",41,30.5,"3"
"921",921,NA,"3","Samaan, Mr. Elias","male",2,0,"2662","",26,21.6792,"1"
"922",922,NA,"2","Louch, Mr. Charles Alexander","male",1,0,"SC/AH 3085","",50,26,"3"
"923",923,NA,"2","Jefferys, Mr. Clifford Thomas","male",2,0,"C.A. 31029","",24,31.5,"3"
"924",924,NA,"3","Dean, Mrs. Bertram (Eva Georgetta Light)","female",1,2,"C.A. 2315","",33,20.575,"3"
"925",925,NA,"3","Johnston, Mrs. Andrew G (Elizabeth Lily"" Watson)""","female",1,2,"W./C. 6607","",4,23.45,"3"
"926",926,NA,"1","Mock, Mr. Philipp Edmund","male",1,0,"13236","C78",30,57.75,"1"
"927",927,NA,"3","Katavelas, Mr. Vassilios (Catavelas Vassilios"")""","male",0,0,"2682","",18.5,7.2292,"1"
"928",928,NA,"3","Roth, Miss. Sarah A","female",0,0,"342712","",38,8.05,"3"
"929",929,NA,"3","Cacic, Miss. Manda","female",0,0,"315087","",21,8.6625,"3"
"930",930,NA,"3","Sap, Mr. Julius","male",0,0,"345768","",25,9.5,"3"
"931",931,NA,"3","Hee, Mr. Ling","male",0,0,"1601","",28,56.4958,"3"
"932",932,NA,"3","Karun, Mr. Franz","male",0,1,"349256","",39,13.4167,"1"
"933",933,NA,"1","Franklin, Mr. Thomas Parham","male",0,0,"113778","D34",2,26.55,"3"
"934",934,NA,"3","Goldsmith, Mr. Nathan","male",0,0,"SOTON/O.Q. 3101263","",41,7.85,"3"
"935",935,NA,"2","Corbett, Mrs. Walter H (Irene Colvin)","female",0,0,"237249","",30,13,"3"
"936",936,NA,"1","Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)","female",1,0,"11753","D19",45,52.5542,"3"
"937",937,NA,"3","Peltomaki, Mr. Nikolai Johannes","male",0,0,"STON/O 2. 3101291","",25,7.925,"3"
"938",938,NA,"1","Chevre, Mr. Paul Romaine","male",0,0,"PC 17594","A9",45,29.7,"1"
"939",939,NA,"3","Shaughnessy, Mr. Patrick","male",0,0,"370374","",19,7.75,"2"
"940",940,NA,"1","Bucknell, Mrs. William Robert (Emma Eliza Ward)","female",0,0,"11813","D15",60,76.2917,"1"
"941",941,NA,"3","Coutts, Mrs. William (Winnie Minnie"" Treanor)""","female",0,2,"C.A. 37671","",36,15.9,"3"
"942",942,NA,"1","Smith, Mr. Lucien Philip","male",1,0,"13695","C31",24,60,"3"
"943",943,NA,"2","Pulbaum, Mr. Franz","male",0,0,"SC/PARIS 2168","",27,15.0333,"1"
"944",944,NA,"2","Hocking, Miss. Ellen Nellie""""","female",2,1,"29105","",20,23,"3"
"945",945,NA,"1","Fortune, Miss. Ethel Flora","female",3,2,"19950","C23 C25 C27",28,263,"3"
"946",946,NA,"2","Mangiavacchi, Mr. Serafino Emilio","male",0,0,"SC/A.3 2861","",25,15.5792,"1"
"947",947,NA,"3","Rice, Master. Albert","male",4,1,"382652","",10,29.125,"2"
"948",948,NA,"3","Cor, Mr. Bartol","male",0,0,"349230","",35,7.8958,"3"
"949",949,NA,"3","Abelseth, Mr. Olaus Jorgensen","male",0,0,"348122","F G63",25,7.65,"3"
"950",950,NA,"3","Davison, Mr. Thomas Henry","male",1,0,"386525","",42,16.1,"3"
"951",951,NA,"1","Chaudanson, Miss. Victorine","female",0,0,"PC 17608","B61",36,262.375,"1"
"952",952,NA,"3","Dika, Mr. Mirko","male",0,0,"349232","",17,7.8958,"3"
"953",953,NA,"2","McCrae, Mr. Arthur Gordon","male",0,0,"237216","",32,13.5,"3"
"954",954,NA,"3","Bjorklund, Mr. Ernst Herbert","male",0,0,"347090","",18,7.75,"3"
"955",955,NA,"3","Bradley, Miss. Bridget Delia","female",0,0,"334914","",22,7.725,"2"
"956",956,NA,"1","Ryerson, Master. John Borie","male",2,2,"PC 17608","B57 B59 B63 B66",13,262.375,"1"
"957",957,NA,"2","Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)","female",0,0,"F.C.C. 13534","",45,21,"3"
"958",958,NA,"3","Burns, Miss. Mary Delia","female",0,0,"330963","",18,7.8792,"2"
"959",959,NA,"1","Moore, Mr. Clarence Bloomfield","male",0,0,"113796","",47,42.4,"3"
"960",960,NA,"1","Tucker, Mr. Gilbert Milligan Jr","male",0,0,"2543","C53",31,28.5375,"1"
"961",961,NA,"1","Fortune, Mrs. Mark (Mary McDougald)","female",1,4,"19950","C23 C25 C27",60,263,"3"
"962",962,NA,"3","Mulvihill, Miss. Bertha E","female",0,0,"382653","",24,7.75,"2"
"963",963,NA,"3","Minkoff, Mr. Lazar","male",0,0,"349211","",21,7.8958,"3"
"964",964,NA,"3","Nieminen, Miss. Manta Josefina","female",0,0,"3101297","",29,7.925,"3"
"965",965,NA,"1","Ovies y Rodriguez, Mr. Servando","male",0,0,"PC 17562","D43",28.5,27.7208,"1"
"966",966,NA,"1","Geiger, Miss. Amalie","female",0,0,"113503","C130",35,211.5,"1"
"967",967,NA,"1","Keeping, Mr. Edwin","male",0,0,"113503","C132",32.5,211.5,"1"
"968",968,NA,"3","Miles, Mr. Frank","male",0,0,"359306","",25,8.05,"3"
"969",969,NA,"1","Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)","female",2,0,"11770","C101",55,25.7,"3"
"970",970,NA,"2","Aldworth, Mr. Charles Augustus","male",0,0,"248744","",30,13,"3"
"971",971,NA,"3","Doyle, Miss. Elizabeth","female",0,0,"368702","",24,7.75,"2"
"972",972,NA,"3","Boulos, Master. Akar","male",1,1,"2678","",6,15.2458,"1"
"973",973,NA,"1","Straus, Mr. Isidor","male",1,0,"PC 17483","C55 C57",67,221.7792,"3"
"974",974,NA,"1","Case, Mr. Howard Brown","male",0,0,"19924","",49,26,"3"
"975",975,NA,"3","Demetri, Mr. Marinko","male",0,0,"349238","",49,7.8958,"3"
"976",976,NA,"2","Lamb, Mr. John Joseph","male",0,0,"240261","",49,10.7083,"2"
"977",977,NA,"3","Khalil, Mr. Betros","male",1,0,"2660","",28,14.4542,"1"
"978",978,NA,"3","Barry, Miss. Julia","female",0,0,"330844","",27,7.8792,"2"
"979",979,NA,"3","Badman, Miss. Emily Louisa","female",0,0,"A/4 31416","",18,8.05,"3"
"980",980,NA,"3","O'Donoghue, Ms. Bridget","female",0,0,"364856","",49,7.75,"2"
"981",981,NA,"2","Wells, Master. Ralph Lester","male",1,1,"29103","",2,23,"3"
"982",982,NA,"3","Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)","female",1,0,"347072","",22,13.9,"3"
"983",983,NA,"3","Pedersen, Mr. Olaf","male",0,0,"345498","",49,7.775,"3"
"984",984,NA,"1","Davidson, Mrs. Thornton (Orian Hays)","female",1,2,"F.C. 12750","B71",27,52,"3"
"985",985,NA,"3","Guest, Mr. Robert","male",0,0,"376563","",40,8.05,"3"
"986",986,NA,"1","Birnbaum, Mr. Jakob","male",0,0,"13905","",25,26,"1"
"987",987,NA,"3","Tenglin, Mr. Gunnar Isidor","male",0,0,"350033","",25,7.7958,"3"
"988",988,NA,"1","Cavendish, Mrs. Tyrell William (Julia Florence Siegel)","female",1,0,"19877","C46",76,78.85,"3"
"989",989,NA,"3","Makinen, Mr. Kalle Edvard","male",0,0,"STON/O 2. 3101268","",29,7.925,"3"
"990",990,NA,"3","Braf, Miss. Elin Ester Maria","female",0,0,"347471","",20,7.8542,"3"
"991",991,NA,"3","Nancarrow, Mr. William Henry","male",0,0,"A./5. 3338","",33,8.05,"3"
"992",992,NA,"1","Stengel, Mrs. Charles Emil Henry (Annie May Morris)","female",1,0,"11778","C116",43,55.4417,"1"
"993",993,NA,"2","Weisz, Mr. Leopold","male",1,0,"228414","",27,26,"3"
"994",994,NA,"3","Foley, Mr. William","male",0,0,"365235","",49,7.75,"2"
"995",995,NA,"3","Johansson Palmquist, Mr. Oskar Leander","male",0,0,"347070","",26,7.775,"3"
"996",996,NA,"3","Thomas, Mrs. Alexander (Thamine Thelma"")""","female",1,1,"2625","",16,8.5167,"1"
"997",997,NA,"3","Holthen, Mr. Johan Martin","male",0,0,"C 4001","",28,22.525,"3"
"998",998,NA,"3","Buckley, Mr. Daniel","male",0,0,"330920","",21,7.8208,"2"
"999",999,NA,"3","Ryan, Mr. Edward","male",0,0,"383162","",38,7.75,"2"
"1000",1000,NA,"3","Willer, Mr. Aaron (Abi Weller"")""","male",0,0,"3410","",19,8.7125,"3"
"1001",1001,NA,"2","Swane, Mr. George","male",0,0,"248734","F",18.5,13,"3"
"1002",1002,NA,"2","Stanton, Mr. Samuel Ward","male",0,0,"237734","",41,15.0458,"1"
"1003",1003,NA,"3","Shine, Miss. Ellen Natalia","female",0,0,"330968","",19,7.7792,"2"
"1004",1004,NA,"1","Evans, Miss. Edith Corse","female",0,0,"PC 17531","A29",36,31.6792,"1"
"1005",1005,NA,"3","Buckley, Miss. Katherine","female",0,0,"329944","",18.5,7.2833,"2"
"1006",1006,NA,"1","Straus, Mrs. Isidor (Rosalie Ida Blun)","female",1,0,"PC 17483","C55 C57",63,221.7792,"3"
"1007",1007,NA,"3","Chronopoulos, Mr. Demetrios","male",1,0,"2680","",18,14.4542,"1"
"1008",1008,NA,"3","Thomas, Mr. John","male",0,0,"2681","",9,6.4375,"1"
"1009",1009,NA,"3","Sandstrom, Miss. Beatrice Irene","female",1,1,"PP 9549","G6",1,16.7,"3"
"1010",1010,NA,"1","Beattie, Mr. Thomson","male",0,0,"13050","C6",36,75.2417,"1"
"1011",1011,NA,"2","Chapman, Mrs. John Henry (Sara Elizabeth Lawry)","female",1,0,"SC/AH 29037","",29,26,"3"
"1012",1012,NA,"2","Watt, Miss. Bertha J","female",0,0,"C.A. 33595","",12,15.75,"3"
"1013",1013,NA,"3","Kiernan, Mr. John","male",1,0,"367227","",38,7.75,"2"
"1014",1014,NA,"1","Schabert, Mrs. Paul (Emma Mock)","female",1,0,"13236","C28",35,57.75,"1"
"1015",1015,NA,"3","Carver, Mr. Alfred John","male",0,0,"392095","",28,7.25,"3"
"1016",1016,NA,"3","Kennedy, Mr. John","male",0,0,"368783","",38,7.75,"2"
"1017",1017,NA,"3","Cribb, Miss. Laura Alice","female",0,1,"371362","",17,16.1,"3"
"1018",1018,NA,"3","Brobeck, Mr. Karl Rudolf","male",0,0,"350045","",22,7.7958,"3"
"1019",1019,NA,"3","McCoy, Miss. Alicia","female",2,0,"367226","",18,23.25,"2"
"1020",1020,NA,"2","Bowenur, Mr. Solomon","male",0,0,"211535","",42,13,"3"
"1021",1021,NA,"3","Petersen, Mr. Marius","male",0,0,"342441","",24,8.05,"3"
"1022",1022,NA,"3","Spinner, Mr. Henry John","male",0,0,"STON/OQ. 369943","",32,8.05,"3"
"1023",1023,NA,"1","Gracie, Col. Archibald IV","male",0,0,"113780","C51",53,28.5,"1"
"1024",1024,NA,"3","Lefebre, Mrs. Frank (Frances)","female",0,4,"4133","",0.83,25.4667,"3"
"1025",1025,NA,"3","Thomas, Mr. Charles P","male",1,0,"2621","",7,6.4375,"1"
"1026",1026,NA,"3","Dintcheff, Mr. Valtcho","male",0,0,"349226","",43,7.8958,"3"
"1027",1027,NA,"3","Carlsson, Mr. Carl Robert","male",0,0,"350409","",24,7.8542,"3"
"1028",1028,NA,"3","Zakarian, Mr. Mapriededer","male",0,0,"2656","",26.5,7.225,"1"
"1029",1029,NA,"2","Schmidt, Mr. August","male",0,0,"248659","",26,13,"3"
"1030",1030,NA,"3","Drapkin, Miss. Jennie","female",0,0,"SOTON/OQ 392083","",23,8.05,"3"
"1031",1031,NA,"3","Goodwin, Mr. Charles Frederick","male",1,6,"CA 2144","",40,46.9,"3"
"1032",1032,NA,"3","Goodwin, Miss. Jessie Allis","female",5,2,"CA 2144","",10,46.9,"3"
"1033",1033,NA,"1","Daniels, Miss. Sarah","female",0,0,"113781","",33,151.55,"3"
"1034",1034,NA,"1","Ryerson, Mr. Arthur Larned","male",1,3,"PC 17608","B57 B59 B63 B66",61,262.375,"1"
"1035",1035,NA,"2","Beauchamp, Mr. Henry James","male",0,0,"244358","",28,26,"3"
"1036",1036,NA,"1","Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey"")""","male",0,0,"17475","",42,26.55,"3"
"1037",1037,NA,"3","Vander Planke, Mr. Julius","male",3,0,"345763","",31,18,"3"
"1038",1038,NA,"1","Hilliard, Mr. Herbert Henry","male",0,0,"17463","E46",55,51.8625,"3"
"1039",1039,NA,"3","Davies, Mr. Evan","male",0,0,"SC/A4 23568","",22,8.05,"3"
"1040",1040,NA,"1","Crafton, Mr. John Bertram","male",0,0,"113791","",41,26.55,"3"
"1041",1041,NA,"2","Lahtinen, Rev. William","male",1,1,"250651","",30,26,"3"
"1042",1042,NA,"1","Earnshaw, Mrs. Boulton (Olive Potter)","female",0,1,"11767","C54",23,83.1583,"1"
"1043",1043,NA,"3","Matinoff, Mr. Nicola","male",0,0,"349255","",7,7.8958,"1"
"1044",1044,NA,"3","Storey, Mr. Thomas","male",0,0,"3701","",60.5,26,"3"
"1045",1045,NA,"3","Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)","female",0,2,"350405","",36,12.1833,"3"
"1046",1046,NA,"3","Asplund, Master. Filip Oscar","male",4,2,"347077","",13,31.3875,"3"
"1047",1047,NA,"3","Duquemin, Mr. Joseph","male",0,0,"S.O./P.P. 752","",24,7.55,"3"
"1048",1048,NA,"1","Bird, Miss. Ellen","female",0,0,"PC 17483","C97",29,221.7792,"3"
"1049",1049,NA,"3","Lundin, Miss. Olga Elida","female",0,0,"347469","",23,7.8542,"3"
"1050",1050,NA,"1","Borebank, Mr. John James","male",0,0,"110489","D22",42,26.55,"3"
"1051",1051,NA,"3","Peacock, Mrs. Benjamin (Edith Nile)","female",0,2,"SOTON/O.Q. 3101315","",26,13.775,"3"
"1052",1052,NA,"3","Smyth, Miss. Julia","female",0,0,"335432","",19,7.7333,"2"
"1053",1053,NA,"3","Touma, Master. Georges Youssef","male",1,1,"2650","",7,15.2458,"1"
"1054",1054,NA,"2","Wright, Miss. Marion","female",0,0,"220844","",26,13.5,"3"
"1055",1055,NA,"3","Pearce, Mr. Ernest","male",0,0,"343271","",19,7,"3"
"1056",1056,NA,"2","Peruschitz, Rev. Joseph Maria","male",0,0,"237393","",41,13,"3"
"1057",1057,NA,"3","Kink-Heilmann, Mrs. Anton (Luise Heilmann)","female",1,1,"315153","",26,22.025,"3"
"1058",1058,NA,"1","Brandeis, Mr. Emil","male",0,0,"PC 17591","B10",48,50.4958,"1"
"1059",1059,NA,"3","Ford, Mr. Edward Watson","male",2,2,"W./C. 6608","",18,34.375,"3"
"1060",1060,NA,"1","Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)","female",0,0,"17770","",36,27.7208,"1"
"1061",1061,NA,"3","Hellstrom, Miss. Hilda Maria","female",0,0,"7548","",22,8.9625,"3"
"1062",1062,NA,"3","Lithman, Mr. Simon","male",0,0,"S.O./P.P. 251","",36,7.55,"3"
"1063",1063,NA,"3","Zakarian, Mr. Ortin","male",0,0,"2670","",27,7.225,"1"
"1064",1064,NA,"3","Dyker, Mr. Adolf Fredrik","male",1,0,"347072","",23,13.9,"3"
"1065",1065,NA,"3","Torfa, Mr. Assad","male",0,0,"2673","",2,7.2292,"1"
"1066",1066,NA,"3","Asplund, Mr. Carl Oscar Vilhelm Gustafsson","male",1,5,"347077","",40,31.3875,"3"
"1067",1067,NA,"2","Brown, Miss. Edith Eileen","female",0,2,"29750","",15,39,"3"
"1068",1068,NA,"2","Sincock, Miss. Maude","female",0,0,"C.A. 33112","",20,36.75,"3"
"1069",1069,NA,"1","Stengel, Mr. Charles Emil Henry","male",1,0,"11778","C116",54,55.4417,"1"
"1070",1070,NA,"2","Becker, Mrs. Allen Oliver (Nellie E Baumgardner)","female",0,3,"230136","F4",36,39,"3"
"1071",1071,NA,"1","Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)","female",0,2,"PC 17756","E45",64,83.1583,"1"
"1072",1072,NA,"2","McCrie, Mr. James Matthew","male",0,0,"233478","",30,13,"3"
"1073",1073,NA,"1","Compton, Mr. Alexander Taylor Jr","male",1,1,"PC 17756","E52",37,83.1583,"1"
"1074",1074,NA,"1","Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)","female",1,0,"113773","D30",18,53.1,"3"
"1075",1075,NA,"3","Lane, Mr. Patrick","male",0,0,"7935","",19,7.75,"2"
"1076",1076,NA,"1","Douglas, Mrs. Frederick Charles (Mary Helene Baxter)","female",1,1,"PC 17558","B58 B60",27,247.5208,"1"
"1077",1077,NA,"2","Maybery, Mr. Frank Hubert","male",0,0,"239059","",40,16,"3"
"1078",1078,NA,"2","Phillips, Miss. Alice Frances Louisa","female",0,1,"S.O./P.P. 2","",21,21,"3"
"1079",1079,NA,"3","Davies, Mr. Joseph","male",2,0,"A/4 48873","",17,8.05,"3"
"1080",1080,NA,"3","Sage, Miss. Ada","female",8,2,"CA. 2343","",71,69.55,"3"
"1081",1081,NA,"2","Veal, Mr. James","male",0,0,"28221","",40,13,"3"
"1082",1082,NA,"2","Angle, Mr. William A","male",1,0,"226875","",34,26,"3"
"1083",1083,NA,"1","Salomon, Mr. Abraham L","male",0,0,"111163","",13,26,"3"
"1084",1084,NA,"3","van Billiard, Master. Walter John","male",1,1,"A/5. 851","",11.5,14.5,"3"
"1085",1085,NA,"2","Lingane, Mr. John","male",0,0,"235509","",61,12.35,"2"
"1086",1086,NA,"2","Drew, Master. Marshall Brines","male",0,2,"28220","",8,32.5,"3"
